code	url	product_name	brands_tags	stores	owner	labels_tags	nutriscore_score	nutriscore_grade	quantity	fat_100g	saturated_fat_100g	sugars_100g	proteins_100g	carbohydrates_100g	energy_100g	salt_100g	sodium_100g	computed_energy_100g	organic	level_salt	level_saturated_fat	level_sugars	level_fat	vegan	vegetarian	palm_oil
0217714026442	http://world-en.openfoodfacts.org/product/0217714026442/escalopes-de-dinde-les-fermiers-de-loue	Escalopes de dinde	les-fermiers-de-loue	NA	NA	en:nutriscore,en:pgi,fr:label-rouge	2	b	NA	5.9	1.4	0	0	20	573	0.19	0.076	558.3	f	l	l	l	m			
2454154049206	http://world-en.openfoodfacts.org/product/2454154049206/escalopes-de-dinde-les-fermiers-de-loue	Escalopes de dinde	les-fermiers-de-loue,loue	NA	NA	en:free-range,en:french-meat,en:free-range-poultry,en:french-poultry,en:pgi,fr:label-rouge,fr:volailles-fermieres-de-loue-elevees-en-liberte	-4	a	NA	0.9	0.3	0	25	0	452	0.15	0.06	458.3	f	l	l	l	l	f	f	f
2454154031423	http://world-en.openfoodfacts.org/product/2454154031423/escalopes-de-dinde-loue	Escalopes de dinde	loue	NA	NA	en:nutriscore,en:pgi,fr:label-rouge	-4	a	NA	0.9	0.3	0	25	0	452	0.15	0.06	458.3	f	l	l	l	l	f	f	f
2454154029451	http://world-en.openfoodfacts.org/product/2454154029451/escalopes-de-dinde-loue	Escalopes de dinde	loue	NA	NA	en:pgi,fr:label-rouge	-4	a	NA	0.9	0.2	0	24	0	448	0.14	0.056	441.3	f	l	l	l	l			
0217291035622	http://world-en.openfoodfacts.org/product/0217291035622/escalopes-de-dinde-loue	Escalopes de dinde	loue	NA	NA	en:pgi,fr:label-rouge	-4	a	NA	0.9	0.3	0	25	0	452	0.15	0.06	458.3	f	l	l	l	l			
0217291027481	http://world-en.openfoodfacts.org/product/0217291027481/escalopes-de-dinde-loue	Escalopes de dinde	loue	NA	NA	en:pgi,fr:label-rouge	-3	a	NA	5.9	1.4	0	20	0	573	0.19	0.076	558.3	f	l	l	l	m			
0217714039039	http://world-en.openfoodfacts.org/product/0217714039039/escalopes-de-dinde-loue	Escalopes de dinde	loue	NA	NA	fr:label-rouge	-3	a	NA	5.9	1.4	0	20	0	573	0.19	0.076	558.3	f	l	l	l	m			
3230890004810	http://world-en.openfoodfacts.org/product/3230890004810/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	en:french-meat,en:french-poultry,en:green-dot,en:nutriscore,en:nutriscore-grade-a,fr:bleu-blanc-coeur	-4	a	NA	1.8	0.5	0	24	0	469	0.11	0.044	474.6	f	l	l	l	l			
0215517040542	http://world-en.openfoodfacts.org/product/0215517040542/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
0215289025198	http://world-en.openfoodfacts.org/product/0215289025198/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	0,275 kg	0.5	0	0	24	0	423	0.1	0.04	426.5	f	l	l	l	l			
0215289021978	http://world-en.openfoodfacts.org/product/0215289021978/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur,fr:label-rouge	-4	a	0,221 kg	0.5	0	0	24	0	423	0.1	0.04	426.5	f	l	l	l	l			
0215289027031	http://world-en.openfoodfacts.org/product/0215289027031/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.805	0	0	24	0	469	0.11	0.044	474.785	f	l	l	l	l			
0215289022708	http://world-en.openfoodfacts.org/product/0215289022708/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	fr:bleu-blanc-coeur,fr:label-rouge	-4	a	0,243 kg	0.5	0	0	24	0	423	0.1	0.04	426.5	f	l	l	l	l			
0215789032016	http://world-en.openfoodfacts.org/product/0215789032016/escalopes-de-dinde-maitre-coq	Escalopes de dinde	maitre-coq	NA	NA	NA	-1	a	NA	1	0.4	0	22	0.5	414	0.72	0.288	419.5	NA	m	l	l	l			
2860129028679	http://world-en.openfoodfacts.org/product/2860129028679/escalopes-de-dinde-marque-repere	Escalopes de dinde	marque-repere	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
2201258050443	http://world-en.openfoodfacts.org/product/2201258050443/escalopes-de-dinde-monoprix	Escalopes de dinde	monoprix	Monoprix	NA	en:french-meat,en:french-poultry	-4	a	NA	2	0.7	0	25	0	477	0.1	0.04	499	f	l	l	l	l			
2201258048488	http://world-en.openfoodfacts.org/product/2201258048488/escalopes-de-dinde-monoprix	Escalopes de dinde	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	2	0.7	0	25	0	418	0.1	0.04	499	f	l	l	l	l			
2201258047238	http://world-en.openfoodfacts.org/product/2201258047238/escalopes-de-dinde-monoprix	Escalopes de dinde	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	2	0.7	0	25	1	477	0.1	0.04	516	f	l	l	l	l			
2201273035227	http://world-en.openfoodfacts.org/product/2201273035227/escalopes-de-dinde-monoprix	Escalopes de dinde	monoprix	Monoprix	NA	fr:bleu-blanc-coeur	-4	a	NA	2	0.7	0	25	0	477	0.1	0.04	499	f	l	l	l	l			
3270160054374	http://world-en.openfoodfacts.org/product/3270160054374/escalopes-de-dinde-picard	Escalopes de dinde	picard	Picard	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	1 kg	1	0.4	0	24	0	439	0.12	0.048	445	f	l	l	l	l	f	f	f
3276720405082	http://world-en.openfoodfacts.org/product/3276720405082/escalopes-de-dinde-ronsard	Escalopes de dinde	ronsard	NA	NA	NA	0	b	NA	1.4	0.5	0	26.2	0	531	1.04	0.416	497.2	NA	m	l	l	l			
0211110020608	http://world-en.openfoodfacts.org/product/0211110020608/escalopes-de-dinde-volae	Escalopes de dinde	volae	NA	NA	en:french-meat,en:french-poultry,en:green-dot	-4	a	NA	0.7	0	0	24	0.4	439	0	0	440.7	f	l	l	l	l			
2860136039422	http://world-en.openfoodfacts.org/product/2860136039422/escalopes-de-dinde-volandie	Escalopes de dinde	volandie	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l	f	f	f
2860181019226	http://world-en.openfoodfacts.org/product/2860181019226/escalopes-de-dinde-volandrie	Escalopes de dinde	volandrie	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l	f	f	f
2860126025060	http://world-en.openfoodfacts.org/product/2860126025060/escalopes-de-dinde-volandrie	Escalopes de dinde	volandrie	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l	f	f	f
3564700677520	http://world-en.openfoodfacts.org/product/3564700677520/escalopes-de-dinde-volandry	Escalopes de dinde	volandry,marque-repere	Leclerc	org-scamark	en:french-meat,en:french-poultry,en:green-dot,en:nutriscore,en:nutriscore-grade-a	-4	a	240 g	1	0.3	0	24	0	441	0.18	0.072	445	f	l	l	l	l			
2860129036933	http://world-en.openfoodfacts.org/product/2860129036933/escalopes-de-dinde-volandry	Escalopes de dinde	volandry,marque-repere	Leclerc	NA	NA	1	b	NA	0.5	0.2	0	23	0.5	385	1.2	0.48	418.0	NA	m	l	l	l			
2600491017976	http://world-en.openfoodfacts.org/product/2600491017976/escalopes-de-dinde	Escalopes de dinde	NA	Auchan	NA	en:french-meat,en:french-poultry	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.10000000149012	0.040000000596048	452.0	f	l	l	l	l			
2600278052619	http://world-en.openfoodfacts.org/product/2600278052619/escalopes-de-dinde	Escalopes de dinde	NA	Auchan	NA	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	f	l	l	l	l			
0213566030378	http://world-en.openfoodfacts.org/product/0213566030378/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	1.2	0.3	0	25	0	469	0.18	0.072	469.4	f	l	l	l	l			
2263092029856	http://world-en.openfoodfacts.org/product/2263092029856/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	1.3	0.4	0	24	0.5	448	0.15	0.06	464.6	f	l	l	l	l	f	f	f
2447038016074	http://world-en.openfoodfacts.org/product/2447038016074/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,en:green-dot	0	b	NA	2	0.4	0	24	0	477	1	0.4	482	f	m	l	l	l			
2860136030375	http://world-en.openfoodfacts.org/product/2860136030375/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
0212700012201	http://world-en.openfoodfacts.org/product/0212700012201/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0.4	25	0.5	477	0.13	0.052	481.6	f	l	l	l	l			
2447185019881	http://world-en.openfoodfacts.org/product/2447185019881/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	0	b	NA	1.7	0.6	1	23	1.2	477	1	0.4	474.3	f	m	l	l	l			
2865524020662	http://world-en.openfoodfacts.org/product/2865524020662/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1	0.3	0	25	0.2	460	0.1	0.04	465.4	f	l	l	l	l			
2865525032084	http://world-en.openfoodfacts.org/product/2865525032084/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1	0.30000001192093	0	25	0.20000000298023	460	0.1	0.04	465.40000005066391	f	l	l	l	l			
0213566032600	http://world-en.openfoodfacts.org/product/0213566032600/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1.2	0.3	0	25	0	464	0.2	0.08	469.4	f	l	l	l	l			
2865524018041	http://world-en.openfoodfacts.org/product/2865524018041/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1.2	0.3	0	25	0	469	0.13	0.052	469.4	f	l	l	l	l			
2600003052877	http://world-en.openfoodfacts.org/product/2600003052877/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:label-rouge	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600283022300	http://world-en.openfoodfacts.org/product/2600283022300/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:label-rouge	-4	a	NA	0.8	0.4	0.5	25	0.5	448	0.18	0.072	463.1	f	l	l	l	l			
2860181025784	http://world-en.openfoodfacts.org/product/2860181025784/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
4011364215340	http://world-en.openfoodfacts.org/product/4011364215340/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	1,000 kg	2	0.8	0	23	0	460	0.2	0.08	465	f	l	l	l	l			
0215517036804	http://world-en.openfoodfacts.org/product/0215517036804/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
0213122027422	http://world-en.openfoodfacts.org/product/0213122027422/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.2999999523163	0.40000000596046	0.10000000149012	25	0.5	477	0.12999999523163	0.051999998092652	481.5999982357031	f	l	l	l	l			
0213183043423	http://world-en.openfoodfacts.org/product/0213183043423/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0.4	25	0.5	482	0.13	0.052	481.6	f	l	l	l	l			
2454154042573	http://world-en.openfoodfacts.org/product/2454154042573/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a,en:pgi,fr:label-rouge	-4	a	NA	0.9	0.2	0	24	0	448	0.14	0.056	441.3	f	l	l	l	l			
3564706631120	http://world-en.openfoodfacts.org/product/3564706631120/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-b	0	b	NA	1	0.3	0	23	0	423	1.1	0.44	428	f	m	l	l	l			
2454154035094	http://world-en.openfoodfacts.org/product/2454154035094/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:nutriscore,en:pgi,fr:label-rouge	-4	a	NA	0.89999997615814	0.20000000298023	0	24	0	448	0.14000000059605	0.05600000023842	441.29999911785118	f	l	l	l	l			
0217714026633	http://world-en.openfoodfacts.org/product/0217714026633/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	en:pgi,fr:label-rouge	-3	a	NA	5.9	1.4	0	20	0	573	0.19	0.076	558.3	f	l	l	l	m			
2865526060741	http://world-en.openfoodfacts.org/product/2865526060741/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1	0.3	0	25	0.2	460	0.1	0.04	465.4	f	l	l	l	l			
2454154035162	http://world-en.openfoodfacts.org/product/2454154035162/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	-4	a	NA	0.89999997615814	0.20000000298023	0.0099999997764826	24	0.0099999997764826	448	0.14000000059605	0.05600000023842	441.4699991140513842	NA	l	l	l	l			
2860181017710	http://world-en.openfoodfacts.org/product/2860181017710/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	NA	l	l	l	l			
0213565033912	http://world-en.openfoodfacts.org/product/0213565033912/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	-4	a	NA	1.2	0.3	0	25	0	469	0.18	0.072	469.4	NA	l	l	l	l			
3263856754313	http://world-en.openfoodfacts.org/product/3263856754313/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	-4	a	NA	1.3	0.9	0	24.2	0	452	0.1	0.04	459.5	NA	l	l	l	l			
2201258046842	http://world-en.openfoodfacts.org/product/2201258046842/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	-4	a	NA	2	0.69999998807907	0	25	0	477	0.10000000149012	0.040000000596048	499	NA	l	l	l	l			
2860241024931	http://world-en.openfoodfacts.org/product/2860241024931/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2216361037786	http://world-en.openfoodfacts.org/product/2216361037786/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	0	b	NA	0.1	0.1	0.1	23	1	406	1.1	0.44	411.7	NA	m	l	l	l			
3760177215689	http://world-en.openfoodfacts.org/product/3760177215689/escalopes-de-dinde	Escalopes de dinde	NA	NA	NA	NA	2	b	NA	1	0.4	0	19.5	0	364	1.5	0.6	368.5	NA	m	l	l	l			
2600499021784	http://world-en.openfoodfacts.org/product/2600499021784/escalopes-de-dinde-auchan	Escalopes de Dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,en:green-dot	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2865524018898	http://world-en.openfoodfacts.org/product/2865524018898/escalopes-de-dinde-la-nouvelle-agriculture	Escalopes de Dinde	la-nouvelle-agriculture	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1	0.3	0	25	0.2	465	0.1	0.04	465.4	f	l	l	l	l			
0217291036544	http://world-en.openfoodfacts.org/product/0217291036544/escalopes-de-dinde-loue	Escalopes de Dinde	loue	NA	NA	en:nutriscore,en:nutriscore-grade-a,fr:label-rouge	-3	a	NA	5.2	1.4	0	21	0	548	0.18	0.072	549.4	f	l	l	l	m			
2447038024666	http://world-en.openfoodfacts.org/product/2447038024666/escalopes-de-dinde-pere-dodu	Escalopes de Dinde	pere-dodu	NA	NA	en:french-meat,en:french-poultry,en:green-dot	-4	a	0,222 kg	1.2	0.5	0.7	23	0.7	448	0.15	0.06	447.3	f	l	l	l	l	f	f	f
2600279062129	http://world-en.openfoodfacts.org/product/2600279062129/escalopes-de-dinde	Escalopes de Dinde	NA	Auchan	NA	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.4	0.5	25	0.5	448	0.18000001	0.072000004	463.1	f	l	l	l	l			
2600277019682	http://world-en.openfoodfacts.org/product/2600277019682/escalopes-de-dinde-auchan	ESCALOPES DE Dinde	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	NA	l	l	l	l			
2201258034443	http://world-en.openfoodfacts.org/product/2201258034443/escalopes-de-dinde-4-pieces-monoprix	Escalopes de dinde (4 pièces)	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	2	0.7	0	25	0	477	0.1	0.04	499	f	l	l	l	l			
3266980307592	http://world-en.openfoodfacts.org/product/3266980307592/escalopes-de-dinde-720g-s-at-le-gaulois	escalopes de dinde 720g s/at	le-gaulois	NA	org-groupe-ldc	NA	-4	a	720 g	1.1	0.4	0	24	0	449	0.16	0.064	448.7	NA	l	l	l	l			
2468631023757	http://world-en.openfoodfacts.org/product/2468631023757/escalopes-de-dinde-a-la-milanaise	escalopes de dinde a la milanaise	NA	NA	NA	en:french-meat,en:french-poultry	0	b	NA	1	0.3	1.6	18.6	14	582	0.92	0.368	591.2	f	m	l	l	l			
2860241025716	http://world-en.openfoodfacts.org/product/2860241025716/escalopes-de-dinde-a-la-milanaise	escalopes de dinde a la milanaise	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	NA	0.69999998807907	0.20000000298023	2.2999999523163	23	6.3000001907349	519	0.78	0.312	524.00000280141889	f	m	l	l	l			
3263856894316	http://world-en.openfoodfacts.org/product/3263856894316/escalopes-de-dinde-a-la-milanaise-leader-price	Escalopes de dinde a la milanaise	leader-price	fr:Escalope de dinde a la milanaise, Leader Price	NA	NA	0	b	0,260 kg	1.9	0	0.7	18.9	1	573	1.1	0.44	408.6	NA	m	l	l	l			
0217217017787	http://world-en.openfoodfacts.org/product/0217217017787/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde a la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	en:french-meat,en:french-poultry	0	b	NA	1	0	2	22	6	506	1	0.4	513	f	m	l	l	l			
2431641028272	http://world-en.openfoodfacts.org/product/2431641028272/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde a la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217015684	http://world-en.openfoodfacts.org/product/0217217015684/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde a la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	NA	-1	a	NA	0.8	0.01	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217028479	http://world-en.openfoodfacts.org/product/0217217028479/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde a la milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
2860241022630	http://world-en.openfoodfacts.org/product/2860241022630/escalopes-de-dinde-a-la-milanaise	Escalopes de dinde a la Milanaise	NA	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	f	m	l	l	l			
2431641030442	http://world-en.openfoodfacts.org/product/2431641030442/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
2431641026179	http://world-en.openfoodfacts.org/product/2431641026179/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
0217217022705	http://world-en.openfoodfacts.org/product/0217217022705/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	NA	-1	a	NA	0.8	0.01	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
2431641022430	http://world-en.openfoodfacts.org/product/2431641022430/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde à la milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0.1	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
2860241037399	http://world-en.openfoodfacts.org/product/2860241037399/escalopes-de-dinde-a-la-milanaise-volandrie	Escalopes de dinde à la milanaise	volandrie	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	NA	1.1	0.4	0	22	6.8	531	0.8	0.32	530.3	f	m	l	l	l			
2860241017711	http://world-en.openfoodfacts.org/product/2860241017711/escalopes-de-dinde-a-la-milanaise-volandrie	Escalopes de dinde à la milanaise	volandrie,marque-repere	Leclerc	NA	en:french-meat,en:no-gmos,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	0,217 kg	0.7	0.2	2.3	23	6.3	519	0.78	0.312	524.0	f	m	l	l	l			
2860241022708	http://world-en.openfoodfacts.org/product/2860241022708/escalopes-de-dinde-a-la-milanaise	Escalopes de dinde à la milanaise	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	NA	0.69999998807907	0.20000000298023	2.2999999523163	23	6.3000001907349	519	0.78	0.312	524.00000280141889	f	m	l	l	l			
2860241044472	http://world-en.openfoodfacts.org/product/2860241044472/escalopes-de-dinde-a-la-milanaise	Escalopes de dinde à la milanaise	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-1	a	NA	1.1	0.4	0	22	6.8	531	0.8	0.32	530.3	f	m	l	l	l			
2860241021381	http://world-en.openfoodfacts.org/product/2860241021381/escalopes-de-dinde-a-la-milanaise	Escalopes de dinde à la milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	23	6.3	519	0.78	0.312	524.0	NA	m	l	l	l			
0217217033657	http://world-en.openfoodfacts.org/product/0217217033657/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de dinde à la milanaise.	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l	f	f	f
2200587030966	http://world-en.openfoodfacts.org/product/2200587030966/escalopes-de-dinde-a-la-milanaise-monoprix	Escalopes de dinde à la Milanaise	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1.4	0.3	1.3	20	9.1	556	0.57	0.228	546.5	f	m	l	l	l	f	f	
2860241030833	http://world-en.openfoodfacts.org/product/2860241030833/escalopes-de-dinde-a-la-milanaise	Escalopes de dinde à la Milanaise	NA	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	NA	0.69999998807907	0.20000000298023	2.2999999523163	23	6.3000001907349	519	0.77999997138977	0.311999988555908	524.00000280141889	f	m	l	l	l			
3560070416462	http://world-en.openfoodfacts.org/product/3560070416462/escalopes-de-dinde-a-la-milanaise-carrefour	Escalopes de Dinde à la milanaise	carrefour,cmi-carrefour-marchandises-internationales,groupe-carrefour	Carrefour, carrefour.fr	org-carrefour	en:distributor-labels,en:french-meat,en:carrefour-quality,en:french-poultry,en:made-in-france	-1	a	260 g	1.1	0.4	1.2	22	6.8	536	0.8	0.32	530.3	f	m	l	l	l	f	f	f
2431641023420	http://world-en.openfoodfacts.org/product/2431641023420/escalopes-de-dinde-a-la-milanaise-le-gaulois	Escalopes de Dinde à la Milanaise	le-gaulois	Carrefour	NA	en:french-meat,en:french-poultry	-1	a	237 g (x 2)	0.8	0	1.9	22	5.8	515	0.7	0.28	502.2	f	m	l	l	l	f	f	f
3266980477660	http://world-en.openfoodfacts.org/product/3266980477660/escalopes-de-dinde-a-la-moutarde-s-at-le-gaulois	escalopes de dinde a la moutarde s/at	le-gaulois	NA	org-groupe-ldc	en:french-meat,en:french-poultry,en:no-palm-oil	2	b	240 g	1.7	0	0	22	1.3	459	1.5	0.6	459.0	f	m	l	l	l	f	f	
